말
얼룩말
자물쇠
제한
자유
대립
숲
돌
땅
나비
풀
모순
대비
얼룩말
나비
정글
자물쇠
줄무늬
숲
풀
도망
도주
탈주
모형
피카소
환영
가난
공복
굶주림
얼룩말
유니콘
자연
동물
사파리
숲
사슴
말
공생
기생
